nomphoto,oiv,s,sq,n,fn,tn,ligne,colonne,exp,sheet
Exp18DM03_inoc1_T6_P01,1.0,1.0,1.0,0.0,,,a,1,Exp18DM03_saisie,fichier total
Exp18DM03_inoc1_T6_P01,1.0,1.0,1.0,0.0,,,b,1,Exp18DM03_saisie,fichier total
Exp18DM03_inoc1_T6_P01,1.0,1.0,1.0,0.0,,,c,1,Exp18DM03_saisie,fichier total
Exp18DM03_inoc1_T6_P01,1.0,1.0,1.0,0.0,,,a,2,Exp18DM03_saisie,fichier total
Exp18DM03_inoc1_T6_P01,1.0,1.0,1.0,0.0,,,b,2,Exp18DM03_saisie,fichier total
Exp18DM03_inoc1_T6_P01,1.0,1.0,1.0,0.0,,,c,2,Exp18DM03_saisie,fichier total
Exp18DM03_inoc1_T6_P01,3.0,1.0,1.0,0.0,,,a,3,Exp18DM03_saisie,fichier total
Exp18DM03_inoc1_T6_P01,3.0,1.0,1.0,0.0,,,b,3,Exp18DM03_saisie,fichier total
Exp18DM03_inoc1_T6_P01,3.0,1.0,1.0,0.0,,,c,3,Exp18DM03_saisie,fichier total
Exp18DM03_inoc1_T6_P01,9.0,0.0,,1.0,7.0,7.0,a,4,Exp18DM03_saisie,fichier total
Exp18DM03_inoc1_T6_P01,7.0,1.0,9.0,1.0,9.0,7.0,b,4,Exp18DM03_saisie,fichier total
Exp18DM03_inoc1_T6_P01,9.0,0.0,,1.0,7.0,7.0,c,4,Exp18DM03_saisie,fichier total
Exp18DM03_inoc1_T6_P02,9.0,0.0,,1.0,7.0,9.0,a,1,Exp18DM03_saisie,fichier total
Exp18DM03_inoc1_T6_P02,9.0,0.0,,1.0,7.0,9.0,b,1,Exp18DM03_saisie,fichier total
Exp18DM03_inoc1_T6_P02,9.0,0.0,,1.0,7.0,9.0,c,1,Exp18DM03_saisie,fichier total
Exp18DM03_inoc1_T6_P03,3.0,1.0,1.0,0.0,,,a,1,Exp18DM03_saisie,fichier total
Exp18DM03_inoc1_T6_P03,3.0,1.0,1.0,0.0,,,b,1,Exp18DM03_saisie,fichier total
Exp18DM03_inoc1_T6_P03,3.0,1.0,1.0,0.0,,,c,1,Exp18DM03_saisie,fichier total
Exp18DM03_inoc1_T6_P03,3.0,1.0,1.0,0.0,,,a,2,Exp18DM03_saisie,fichier total
Exp18DM03_inoc1_T6_P03,3.0,1.0,1.0,0.0,,,b,2,Exp18DM03_saisie,fichier total
Exp18DM03_inoc1_T6_P03,3.0,1.0,1.0,0.0,,,c,2,Exp18DM03_saisie,fichier total
Exp18DM03_inoc1_T6_P03,3.0,1.0,3.0,0.0,,,a,3,Exp18DM03_saisie,fichier total
Exp18DM03_inoc1_T6_P03,3.0,1.0,3.0,0.0,,,b,3,Exp18DM03_saisie,fichier total
Exp18DM03_inoc1_T6_P03,3.0,1.0,3.0,0.0,,,c,3,Exp18DM03_saisie,fichier total
Exp18DM03_inoc1_T6_P03,7.0,1.0,9.0,1.0,7.0,7.0,a,4,Exp18DM03_saisie,fichier total
Exp18DM03_inoc1_T6_P03,7.0,1.0,9.0,1.0,7.0,7.0,b,4,Exp18DM03_saisie,fichier total
Exp18DM03_inoc1_T6_P03,7.0,1.0,9.0,1.0,7.0,7.0,c,4,Exp18DM03_saisie,fichier total
Exp18DM03_inoc1_T6_P04,9.0,0.0,,1.0,7.0,9.0,a,1,Exp18DM03_saisie,fichier total
Exp18DM03_inoc1_T6_P04,9.0,0.0,,1.0,5.0,9.0,b,1,Exp18DM03_saisie,fichier total
Exp18DM03_inoc1_T6_P04,9.0,0.0,,1.0,5.0,9.0,c,1,Exp18DM03_saisie,fichier total
Exp18DM03_inoc1_T6_P05,1.0,1.0,1.0,0.0,,,a,1,Exp18DM03_saisie,fichier total
Exp18DM03_inoc1_T6_P05,1.0,1.0,1.0,0.0,,,b,1,Exp18DM03_saisie,fichier total
Exp18DM03_inoc1_T6_P05,1.0,1.0,1.0,0.0,,,c,1,Exp18DM03_saisie,fichier total
Exp18DM03_inoc1_T6_P05,1.0,1.0,1.0,0.0,,,a,2,Exp18DM03_saisie,fichier total
Exp18DM03_inoc1_T6_P05,1.0,1.0,1.0,0.0,,,b,2,Exp18DM03_saisie,fichier total
Exp18DM03_inoc1_T6_P05,1.0,1.0,1.0,0.0,,,c,2,Exp18DM03_saisie,fichier total
Exp18DM03_inoc1_T6_P05,3.0,1.0,1.0,0.0,,,a,3,Exp18DM03_saisie,fichier total
Exp18DM03_inoc1_T6_P05,3.0,1.0,1.0,0.0,,,b,3,Exp18DM03_saisie,fichier total
Exp18DM03_inoc1_T6_P05,3.0,1.0,1.0,0.0,,,c,3,Exp18DM03_saisie,fichier total
Exp18DM03_inoc1_T6_P05,7.0,1.0,9.0,1.0,9.0,7.0,a,4,Exp18DM03_saisie,fichier total
Exp18DM03_inoc1_T6_P05,7.0,1.0,9.0,1.0,9.0,7.0,b,4,Exp18DM03_saisie,fichier total
Exp18DM03_inoc1_T6_P05,7.0,1.0,9.0,1.0,9.0,7.0,c,4,Exp18DM03_saisie,fichier total
Exp18DM03_inoc1_T6_P06,9.0,0.0,,1.0,3.0,9.0,a,1,Exp18DM03_saisie,fichier total
Exp18DM03_inoc1_T6_P06,9.0,0.0,,1.0,3.0,9.0,b,1,Exp18DM03_saisie,fichier total
Exp18DM03_inoc1_T6_P06,9.0,0.0,,1.0,5.0,9.0,c,1,Exp18DM03_saisie,fichier total
Exp18DM03_inoc1_T6_P42,7.0,1.0,9.0,0.0,,,a,4,Exp18DM03_saisie,fichier total
Exp18DM03_inoc1_T6_P42,9.0,0.0,,0.0,,,b,4,Exp18DM03_saisie,fichier total
Exp18DM03_inoc1_T6_P42,7.0,1.0,9.0,0.0,,,c,4,Exp18DM03_saisie,fichier total
Exp18DM03_inoc1_T6_P43,7.0,1.0,9.0,0.0,,,a,1,Exp18DM03_saisie,fichier total
Exp18DM03_inoc1_T6_P43,7.0,1.0,9.0,0.0,,,b,1,Exp18DM03_saisie,fichier total
Exp18DM03_inoc1_T6_P43,9.0,0.0,,0.0,,,c,1,Exp18DM03_saisie,fichier total
Exp18DM03_inoc1_T6_P43,9.0,0.0,,0.0,,,a,2,Exp18DM03_saisie,fichier total
Exp18DM03_inoc1_T6_P43,9.0,0.0,,0.0,,,b,2,Exp18DM03_saisie,fichier total
Exp18DM03_inoc1_T6_P43,9.0,0.0,,0.0,,,c,2,Exp18DM03_saisie,fichier total
Exp18DM03_inoc1_T6_P43,9.0,0.0,,0.0,,,a,3,Exp18DM03_saisie,fichier total
Exp18DM03_inoc1_T6_P43,9.0,0.0,,0.0,,,b,3,Exp18DM03_saisie,fichier total
Exp18DM03_inoc1_T6_P43,9.0,0.0,,0.0,,,c,3,Exp18DM03_saisie,fichier total
Exp18DM03_inoc1_T6_P43,9.0,0.0,,0.0,,,a,4,Exp18DM03_saisie,fichier total
Exp18DM03_inoc1_T6_P43,9.0,0.0,,0.0,,,b,4,Exp18DM03_saisie,fichier total
Exp18DM03_inoc1_T6_P43,9.0,0.0,,0.0,,,c,4,Exp18DM03_saisie,fichier total
Exp18DM03_inoc1_T6_P44,9.0,0.0,,0.0,,,a,1,Exp18DM03_saisie,fichier total
Exp18DM03_inoc1_T6_P44,9.0,0.0,,0.0,,,b,1,Exp18DM03_saisie,fichier total
Exp18DM03_inoc1_T6_P44,9.0,0.0,,0.0,,,c,1,Exp18DM03_saisie,fichier total
Exp18DM03_inoc1_T6_P44,7.0,1.0,9.0,0.0,,,a,2,Exp18DM03_saisie,fichier total
Exp18DM03_inoc1_T6_P44,7.0,1.0,9.0,0.0,,,b,2,Exp18DM03_saisie,fichier total
Exp18DM03_inoc1_T6_P44,9.0,0.0,,0.0,,,c,2,Exp18DM03_saisie,fichier total
Exp18DM03_inoc1_T6_P44,9.0,0.0,,0.0,,,a,3,Exp18DM03_saisie,fichier total
Exp18DM03_inoc1_T6_P44,9.0,0.0,,0.0,,,b,3,Exp18DM03_saisie,fichier total
Exp18DM03_inoc1_T6_P44,9.0,0.0,,0.0,,,c,3,Exp18DM03_saisie,fichier total
Exp18DM03_inoc1_T6_P44,7.0,1.0,9.0,0.0,,,a,4,Exp18DM03_saisie,fichier total
Exp18DM03_inoc1_T6_P44,7.0,1.0,9.0,0.0,,,b,4,Exp18DM03_saisie,fichier total
Exp18DM03_inoc1_T6_P44,7.0,1.0,9.0,0.0,,,c,4,Exp18DM03_saisie,fichier total
Exp18DM03_inoc1_T6_P45,9.0,0.0,,0.0,,,a,1,Exp18DM03_saisie,fichier total
Exp18DM03_inoc1_T6_P45,9.0,0.0,,0.0,,,b,1,Exp18DM03_saisie,fichier total
