nomphoto,oiv,s,sq,n,fn,tn,ligne,colonne,exp,sheet
Exp16DM04-Rep1-P1,9,0,,0,,,a,1,Exp16DM04_rep1_saisie,fichier total
Exp16DM04-Rep1-P1,9,0,,0,,,b,1,Exp16DM04_rep1_saisie,fichier total
Exp16DM04-Rep1-P1,9,0,,0,,,c,1,Exp16DM04_rep1_saisie,fichier total
Exp16DM04-Rep1-P1,9,0,,0,,,a,2,Exp16DM04_rep1_saisie,fichier total
Exp16DM04-Rep1-P1,9,0,,0,,,b,2,Exp16DM04_rep1_saisie,fichier total
Exp16DM04-Rep1-P1,9,0,,0,,,c,2,Exp16DM04_rep1_saisie,fichier total
Exp16DM04-Rep1-P1,9,0,,0,,,a,3,Exp16DM04_rep1_saisie,fichier total
Exp16DM04-Rep1-P1,9,0,,0,,,b,3,Exp16DM04_rep1_saisie,fichier total
Exp16DM04-Rep1-P1,9,0,,0,,,c,3,Exp16DM04_rep1_saisie,fichier total
Exp16DM04-Rep1-P1,9,0,,0,,,a,4,Exp16DM04_rep1_saisie,fichier total
Exp16DM04-Rep1-P1,9,0,,0,,,b,4,Exp16DM04_rep1_saisie,fichier total
Exp16DM04-Rep1-P1,9,0,,0,,,c,4,Exp16DM04_rep1_saisie,fichier total
Exp16DM04-Rep1-P2,5,1,5.0,0,,,a,1,Exp16DM04_rep1_saisie,fichier total
Exp16DM04-Rep1-P2,7,1,7.0,0,,,b,1,Exp16DM04_rep1_saisie,fichier total
Exp16DM04-Rep1-P2,9,0,,0,,,c,1,Exp16DM04_rep1_saisie,fichier total
Exp16DM04-Rep1-P2,9,0,,0,,,a,2,Exp16DM04_rep1_saisie,fichier total
Exp16DM04-Rep1-P2,9,0,,0,,,b,2,Exp16DM04_rep1_saisie,fichier total
Exp16DM04-Rep1-P2,7,1,5.0,0,,,c,2,Exp16DM04_rep1_saisie,fichier total
Exp16DM04-Rep1-P2,9,0,,0,,,a,3,Exp16DM04_rep1_saisie,fichier total
Exp16DM04-Rep1-P2,9,0,,0,,,b,3,Exp16DM04_rep1_saisie,fichier total
Exp16DM04-Rep1-P2,9,0,,0,,,c,3,Exp16DM04_rep1_saisie,fichier total
Exp16DM04-Rep1-P2,9,0,,0,,,a,4,Exp16DM04_rep1_saisie,fichier total
Exp16DM04-Rep1-P2,7,1,7.0,0,,,b,4,Exp16DM04_rep1_saisie,fichier total
Exp16DM04-Rep1-P2,9,0,,0,,,c,4,Exp16DM04_rep1_saisie,fichier total
Exp16DM04-Rep1-P3,9,0,,0,,,a,1,Exp16DM04_rep1_saisie,fichier total
Exp16DM04-Rep1-P3,9,0,,0,,,b,1,Exp16DM04_rep1_saisie,fichier total
Exp16DM04-Rep1-P3,7,1,7.0,0,,,c,1,Exp16DM04_rep1_saisie,fichier total
Exp16DM04-Rep1-P3,9,0,,0,,,a,2,Exp16DM04_rep1_saisie,fichier total
Exp16DM04-Rep1-P3,9,0,,0,,,b,2,Exp16DM04_rep1_saisie,fichier total
Exp16DM04-Rep1-P3,9,0,,0,,,c,2,Exp16DM04_rep1_saisie,fichier total
