nomphoto,oiv,s,sq,n,fn,tn,ligne,colonne,exp,sheet
Exp18DM02-Inoc1-P1,1.0,1.0,1.0,0.0,,,a,1,Exp18DM02_inoc1_saisie,fichier total
Exp18DM02-Inoc1-P1,1.0,1.0,1.0,0.0,,,b,1,Exp18DM02_inoc1_saisie,fichier total
Exp18DM02-Inoc1-P1,1.0,1.0,1.0,0.0,,,c,1,Exp18DM02_inoc1_saisie,fichier total
Exp18DM02-Inoc1-P1,1.0,1.0,1.0,0.0,,,a,2,Exp18DM02_inoc1_saisie,fichier total
Exp18DM02-Inoc1-P1,1.0,1.0,1.0,0.0,,,b,2,Exp18DM02_inoc1_saisie,fichier total
Exp18DM02-Inoc1-P1,1.0,1.0,1.0,0.0,,,c,2,Exp18DM02_inoc1_saisie,fichier total
Exp18DM02-Inoc1-P1,3.0,1.0,1.0,0.0,,,a,3,Exp18DM02_inoc1_saisie,fichier total
Exp18DM02-Inoc1-P1,3.0,1.0,1.0,0.0,,,b,3,Exp18DM02_inoc1_saisie,fichier total
Exp18DM02-Inoc1-P1,3.0,1.0,1.0,0.0,,,c,3,Exp18DM02_inoc1_saisie,fichier total
Exp18DM02-Inoc1-P1,9.0,0.0,,1.0,7.0,7.0,a,4,Exp18DM02_inoc1_saisie,fichier total
Exp18DM02-Inoc1-P1,7.0,1.0,9.0,1.0,9.0,7.0,b,4,Exp18DM02_inoc1_saisie,fichier total
Exp18DM02-Inoc1-P1,9.0,0.0,,1.0,7.0,7.0,c,4,Exp18DM02_inoc1_saisie,fichier total
Exp18DM02-Inoc1-P2,9.0,0.0,,1.0,7.0,9.0,a,1,Exp18DM02_inoc1_saisie,fichier total
Exp18DM02-Inoc1-P2,9.0,0.0,,1.0,7.0,9.0,b,1,Exp18DM02_inoc1_saisie,fichier total
Exp18DM02-Inoc1-P2,9.0,0.0,,1.0,7.0,9.0,c,1,Exp18DM02_inoc1_saisie,fichier total
Exp18DM02-Inoc1-P3,3.0,1.0,1.0,0.0,,,a,1,Exp18DM02_inoc1_saisie,fichier total
Exp18DM02-Inoc1-P3,3.0,1.0,1.0,0.0,,,b,1,Exp18DM02_inoc1_saisie,fichier total
Exp18DM02-Inoc1-P3,3.0,1.0,1.0,0.0,,,c,1,Exp18DM02_inoc1_saisie,fichier total
Exp18DM02-Inoc1-P3,3.0,1.0,1.0,0.0,,,a,2,Exp18DM02_inoc1_saisie,fichier total
Exp18DM02-Inoc1-P3,3.0,1.0,1.0,0.0,,,b,2,Exp18DM02_inoc1_saisie,fichier total
Exp18DM02-Inoc1-P3,3.0,1.0,1.0,0.0,,,c,2,Exp18DM02_inoc1_saisie,fichier total
