nomphoto,oiv,s,sq,n,fn,tn,ligne,colonne,exp,sheet
Exp21DM14-Inoc1-P4,5.0,1.0,,0.0,,,a,1,Exp21DM14_inoc1_saisie,4dpi
Exp21DM14-Inoc1-P4,5.0,1.0,,0.0,,,b,1,Exp21DM14_inoc1_saisie,4dpi
Exp21DM14-Inoc1-P4,5.0,1.0,,0.0,,,c,1,Exp21DM14_inoc1_saisie,4dpi
Exp21DM14-Inoc1-P4,5.0,1.0,,0.0,,,a,2,Exp21DM14_inoc1_saisie,4dpi
Exp21DM14-Inoc1-P4,5.0,1.0,,0.0,,,b,2,Exp21DM14_inoc1_saisie,4dpi
Exp21DM14-Inoc1-P4,5.0,1.0,,0.0,,,c,2,Exp21DM14_inoc1_saisie,4dpi
Exp21DM14-Inoc1-P4,9.0,0.0,,0.0,,,a,3,Exp21DM14_inoc1_saisie,4dpi
Exp21DM14-Inoc1-P4,9.0,0.0,,0.0,,,b,3,Exp21DM14_inoc1_saisie,4dpi
Exp21DM14-Inoc1-P4,9.0,0.0,,0.0,,,c,3,Exp21DM14_inoc1_saisie,4dpi
Exp21DM14-Inoc1-P4,9.0,0.0,,1.0,,,a,4,Exp21DM14_inoc1_saisie,4dpi
Exp21DM14-Inoc1-P4,9.0,0.0,,1.0,,,b,4,Exp21DM14_inoc1_saisie,4dpi
Exp21DM14-Inoc1-P4,9.0,0.0,,1.0,,,c,4,Exp21DM14_inoc1_saisie,4dpi
Exp21DM14-Inoc1-P5,5.0,1.0,,0.0,,,a,1,Exp21DM14_inoc1_saisie,4dpi
Exp21DM14-Inoc1-P5,5.0,1.0,,0.0,,,b,1,Exp21DM14_inoc1_saisie,4dpi
Exp21DM14-Inoc1-P5,5.0,1.0,,0.0,,,c,1,Exp21DM14_inoc1_saisie,4dpi
Exp21DM14-Inoc1-P5,5.0,1.0,,0.0,,,a,2,Exp21DM14_inoc1_saisie,4dpi
Exp21DM14-Inoc1-P5,5.0,1.0,,0.0,,,b,2,Exp21DM14_inoc1_saisie,4dpi
Exp21DM14-Inoc1-P5,5.0,1.0,,0.0,,,c,2,Exp21DM14_inoc1_saisie,4dpi
Exp21DM14-Inoc1-P5,9.0,0.0,,0.0,,,a,3,Exp21DM14_inoc1_saisie,4dpi
Exp21DM14-Inoc1-P5,9.0,0.0,,0.0,,,b,3,Exp21DM14_inoc1_saisie,4dpi
Exp21DM14-Inoc1-P5,9.0,0.0,,0.0,,,c,3,Exp21DM14_inoc1_saisie,4dpi
Exp21DM14-Inoc1-P5,9.0,0.0,,1.0,,,a,4,Exp21DM14_inoc1_saisie,4dpi
Exp21DM14-Inoc1-P5,9.0,0.0,,1.0,,,b,4,Exp21DM14_inoc1_saisie,4dpi
Exp21DM14-Inoc1-P5,9.0,0.0,,1.0,,,c,4,Exp21DM14_inoc1_saisie,4dpi
