nomphoto,oiv,s,sq,n,fn,tn,ligne,colonne,exp,sheet
Exp16DM05-Rep6-P1,3.0,1.0,5.0,0.0,,,a,1,Exp16DM05_rep6_saisie,fichier total
Exp16DM05-Rep6-P1,3.0,1.0,5.0,0.0,,,b,1,Exp16DM05_rep6_saisie,fichier total
Exp16DM05-Rep6-P1,3.0,1.0,5.0,0.0,,,c,1,Exp16DM05_rep6_saisie,fichier total
Exp16DM05-Rep6-P1,1.0,1.0,3.0,0.0,,,a,2,Exp16DM05_rep6_saisie,fichier total
Exp16DM05-Rep6-P1,1.0,1.0,3.0,0.0,,,b,2,Exp16DM05_rep6_saisie,fichier total
Exp16DM05-Rep6-P1,1.0,1.0,3.0,0.0,,,c,2,Exp16DM05_rep6_saisie,fichier total
Exp16DM05-Rep6-P1,5.0,1.0,5.0,1.0,7.0,5.0,a,3,Exp16DM05_rep6_saisie,fichier total
Exp16DM05-Rep6-P1,5.0,1.0,5.0,1.0,7.0,5.0,b,3,Exp16DM05_rep6_saisie,fichier total
Exp16DM05-Rep6-P1,5.0,1.0,5.0,1.0,7.0,5.0,c,3,Exp16DM05_rep6_saisie,fichier total
Exp16DM05-Rep6-P1,9.0,0.0,,1.0,7.0,7.0,a,4,Exp16DM05_rep6_saisie,fichier total
Exp16DM05-Rep6-P1,9.0,0.0,,1.0,7.0,7.0,b,4,Exp16DM05_rep6_saisie,fichier total
Exp16DM05-Rep6-P1,9.0,0.0,,1.0,7.0,7.0,c,4,Exp16DM05_rep6_saisie,fichier total
Exp16DM05-Rep6-P2,9.0,0.0,,0.0,,,a,1,Exp16DM05_rep6_saisie,fichier total
Exp16DM05-Rep6-P2,9.0,0.0,,0.0,,,b,1,Exp16DM05_rep6_saisie,fichier total
Exp16DM05-Rep6-P2,9.0,0.0,,0.0,,,c,1,Exp16DM05_rep6_saisie,fichier total
Exp16DM05-Rep6-P3,3.0,1.0,3.0,0.0,,,a,1,Exp16DM05_rep6_saisie,fichier total
Exp16DM05-Rep6-P3,3.0,1.0,3.0,0.0,,,b,1,Exp16DM05_rep6_saisie,fichier total
Exp16DM05-Rep6-P3,3.0,1.0,3.0,0.0,,,c,1,Exp16DM05_rep6_saisie,fichier total
Exp16DM05-Rep6-P3,1.0,1.0,3.0,0.0,,,a,2,Exp16DM05_rep6_saisie,fichier total
Exp16DM05-Rep6-P3,1.0,1.0,3.0,0.0,,,b,2,Exp16DM05_rep6_saisie,fichier total
Exp16DM05-Rep6-P3,1.0,1.0,3.0,0.0,,,c,2,Exp16DM05_rep6_saisie,fichier total
Exp16DM05-Rep6-P3,3.0,1.0,5.0,1.0,7.0,5.0,a,3,Exp16DM05_rep6_saisie,fichier total
Exp16DM05-Rep6-P3,3.0,1.0,5.0,1.0,7.0,5.0,b,3,Exp16DM05_rep6_saisie,fichier total
Exp16DM05-Rep6-P3,3.0,1.0,5.0,1.0,7.0,5.0,c,3,Exp16DM05_rep6_saisie,fichier total
Exp16DM05-Rep6-P3,9.0,0.0,,1.0,5.0,7.0,a,4,Exp16DM05_rep6_saisie,fichier total
Exp16DM05-Rep6-P3,9.0,0.0,,1.0,5.0,7.0,b,4,Exp16DM05_rep6_saisie,fichier total
Exp16DM05-Rep6-P3,9.0,0.0,,1.0,5.0,7.0,c,4,Exp16DM05_rep6_saisie,fichier total
Exp16DM05-Rep6-P4,9.0,0.0,,1.0,9.0,9.0,a,1,Exp16DM05_rep6_saisie,fichier total
Exp16DM05-Rep6-P4,9.0,0.0,,1.0,9.0,9.0,b,1,Exp16DM05_rep6_saisie,fichier total
