nomphoto,oiv,s,sq,n,fn,tn,ligne,colonne,exp,sheet
Exp17DM08-Inoc1-P1,3,1,1.0,0,,,a,1,Exp17DM08_saisie,fichier total
Exp17DM08-Inoc1-P1,3,1,1.0,0,,,b,1,Exp17DM08_saisie,fichier total
Exp17DM08-Inoc1-P1,3,1,1.0,0,,,c,1,Exp17DM08_saisie,fichier total
Exp17DM08-Inoc1-P1,1,1,1.0,0,,,a,2,Exp17DM08_saisie,fichier total
Exp17DM08-Inoc1-P1,1,1,1.0,0,,,b,2,Exp17DM08_saisie,fichier total
Exp17DM08-Inoc1-P1,1,1,1.0,0,,,c,2,Exp17DM08_saisie,fichier total
Exp17DM08-Inoc1-P1,3,1,3.0,0,,,a,3,Exp17DM08_saisie,fichier total
Exp17DM08-Inoc1-P1,3,1,3.0,0,,,b,3,Exp17DM08_saisie,fichier total
Exp17DM08-Inoc1-P1,3,1,3.0,0,,,c,3,Exp17DM08_saisie,fichier total
Exp17DM08-Inoc1-P1,5,1,3.0,1,7.0,7.0,a,4,Exp17DM08_saisie,fichier total
Exp17DM08-Inoc1-P1,5,1,5.0,1,7.0,7.0,b,4,Exp17DM08_saisie,fichier total
Exp17DM08-Inoc1-P1,5,1,5.0,1,7.0,7.0,c,4,Exp17DM08_saisie,fichier total
Exp17DM08-Inoc1-P2,3,1,5.0,0,,,a,1,Exp17DM08_saisie,fichier total
Exp17DM08-Inoc1-P2,5,1,5.0,0,,,b,1,Exp17DM08_saisie,fichier total
Exp17DM08-Inoc1-P2,5,1,5.0,0,,,c,1,Exp17DM08_saisie,fichier total
Exp17DM08-Inoc1-P2,3,1,1.0,0,,,a,2,Exp17DM08_saisie,fichier total
Exp17DM08-Inoc1-P2,3,1,1.0,0,,,b,2,Exp17DM08_saisie,fichier total
Exp17DM08-Inoc1-P2,3,1,1.0,0,,,c,2,Exp17DM08_saisie,fichier total
Exp17DM08-Inoc1-P2,7,1,7.0,1,5.0,5.0,a,3,Exp17DM08_saisie,fichier total
Exp17DM08-Inoc1-P2,7,1,7.0,1,5.0,5.0,b,3,Exp17DM08_saisie,fichier total
Exp17DM08-Inoc1-P2,7,1,7.0,1,5.0,5.0,c,3,Exp17DM08_saisie,fichier total
Exp17DM08-Inoc1-P2,5,1,5.0,0,,,a,4,Exp17DM08_saisie,fichier total
Exp17DM08-Inoc1-P2,3,1,5.0,0,,,b,4,Exp17DM08_saisie,fichier total
Exp17DM08-Inoc1-P2,3,1,5.0,0,,,c,4,Exp17DM08_saisie,fichier total
Exp17DM08-Inoc1-P3,3,1,5.0,0,,,a,1,Exp17DM08_saisie,fichier total
Exp17DM08-Inoc1-P3,3,1,5.0,0,,,b,1,Exp17DM08_saisie,fichier total
Exp17DM08-Inoc1-P3,3,1,5.0,0,,,c,1,Exp17DM08_saisie,fichier total
Exp17DM08-Inoc1-P3,5,1,5.0,0,,,a,2,Exp17DM08_saisie,fichier total
Exp17DM08-Inoc1-P3,3,1,5.0,0,,,b,2,Exp17DM08_saisie,fichier total
Exp17DM08-Inoc1-P3,5,1,5.0,0,,,c,2,Exp17DM08_saisie,fichier total
Exp17DM08-Inoc1-P3,7,1,9.0,1,7.0,7.0,a,3,Exp17DM08_saisie,fichier total
Exp17DM08-Inoc1-P3,7,1,9.0,1,7.0,7.0,b,3,Exp17DM08_saisie,fichier total
Exp17DM08-Inoc1-P3,7,1,9.0,1,7.0,7.0,c,3,Exp17DM08_saisie,fichier total
Exp17DM08-Inoc1-P3,3,1,5.0,0,,,a,4,Exp17DM08_saisie,fichier total
Exp17DM08-Inoc1-P3,3,1,3.0,0,,,b,4,Exp17DM08_saisie,fichier total
Exp17DM08-Inoc1-P3,3,1,5.0,0,,,c,4,Exp17DM08_saisie,fichier total
Exp17DM08-Inoc1-P4,3,1,5.0,0,,,a,1,Exp17DM08_saisie,fichier total
Exp17DM08-Inoc1-P4,3,1,3.0,0,,,b,1,Exp17DM08_saisie,fichier total
Exp17DM08-Inoc1-P4,3,1,3.0,0,,,c,1,Exp17DM08_saisie,fichier total
Exp17DM08-Inoc1-P4,3,1,3.0,0,,,a,2,Exp17DM08_saisie,fichier total
Exp17DM08-Inoc1-P4,1,1,3.0,0,,,b,2,Exp17DM08_saisie,fichier total
Exp17DM08-Inoc1-P4,3,1,3.0,0,,,c,2,Exp17DM08_saisie,fichier total
Exp17DM08-Inoc1-P4,9,0,,1,9.0,7.0,a,3,Exp17DM08_saisie,fichier total
Exp17DM08-Inoc1-P4,9,0,,1,9.0,7.0,b,3,Exp17DM08_saisie,fichier total
Exp17DM08-Inoc1-P4,9,0,,1,9.0,7.0,c,3,Exp17DM08_saisie,fichier total
Exp17DM08-Inoc1-P4,5,1,5.0,0,,,a,4,Exp17DM08_saisie,fichier total
Exp17DM08-Inoc1-P4,5,1,5.0,0,,,b,4,Exp17DM08_saisie,fichier total
Exp17DM08-Inoc1-P4,5,1,5.0,0,,,c,4,Exp17DM08_saisie,fichier total
Exp17DM08-Inoc1-P5,5,1,5.0,0,,,a,1,Exp17DM08_saisie,fichier total
Exp17DM08-Inoc1-P5,5,1,5.0,0,,,b,1,Exp17DM08_saisie,fichier total
Exp17DM08-Inoc1-P5,7,1,5.0,0,,,c,1,Exp17DM08_saisie,fichier total
Exp17DM08-Inoc1-P5,3,1,3.0,0,,,a,2,Exp17DM08_saisie,fichier total
Exp17DM08-Inoc1-P5,3,1,3.0,0,,,b,2,Exp17DM08_saisie,fichier total
Exp17DM08-Inoc1-P5,5,1,3.0,0,,,c,2,Exp17DM08_saisie,fichier total
Exp17DM08-Inoc1-P5,7,1,9.0,1,7.0,7.0,a,3,Exp17DM08_saisie,fichier total
Exp17DM08-Inoc1-P5,7,1,9.0,1,7.0,7.0,b,3,Exp17DM08_saisie,fichier total
Exp17DM08-Inoc1-P5,7,1,9.0,1,7.0,7.0,c,3,Exp17DM08_saisie,fichier total
Exp17DM08-Inoc1-P5,5,1,5.0,0,,,a,4,Exp17DM08_saisie,fichier total
Exp17DM08-Inoc1-P5,5,1,5.0,0,,,b,4,Exp17DM08_saisie,fichier total
Exp17DM08-Inoc1-P5,5,1,5.0,0,,,c,4,Exp17DM08_saisie,fichier total
Exp17DM08-Inoc1-P6,3,1,5.0,0,,,a,1,Exp17DM08_saisie,fichier total
Exp17DM08-Inoc1-P6,3,1,5.0,0,,,b,1,Exp17DM08_saisie,fichier total
Exp17DM08-Inoc1-P6,3,1,5.0,0,,,c,1,Exp17DM08_saisie,fichier total
