nomphoto,oiv,s,sq,n,fn,tn,ligne,colonne,exp,sheet
Exp16DM05-Rep1-P1,1.0,1.0,1.0,0.0,,,a,1,Exp16DM05_rep1_saisie,fichier total
Exp16DM05-Rep1-P1,1.0,1.0,1.0,0.0,,,b,1,Exp16DM05_rep1_saisie,fichier total
Exp16DM05-Rep1-P1,1.0,1.0,1.0,0.0,,,c,1,Exp16DM05_rep1_saisie,fichier total
Exp16DM05-Rep1-P1,3.0,1.0,1.0,0.0,,,a,2,Exp16DM05_rep1_saisie,fichier total
Exp16DM05-Rep1-P1,3.0,1.0,1.0,0.0,,,b,2,Exp16DM05_rep1_saisie,fichier total
Exp16DM05-Rep1-P1,3.0,1.0,1.0,0.0,,,c,2,Exp16DM05_rep1_saisie,fichier total
Exp16DM05-Rep1-P1,3.0,1.0,3.0,0.0,,,a,3,Exp16DM05_rep1_saisie,fichier total
Exp16DM05-Rep1-P1,3.0,1.0,3.0,0.0,,,b,3,Exp16DM05_rep1_saisie,fichier total
Exp16DM05-Rep1-P1,3.0,1.0,3.0,0.0,,,c,3,Exp16DM05_rep1_saisie,fichier total
Exp16DM05-Rep1-P1,7.0,1.0,9.0,1.0,7.0,7.0,a,4,Exp16DM05_rep1_saisie,fichier total
Exp16DM05-Rep1-P1,7.0,1.0,9.0,1.0,7.0,7.0,b,4,Exp16DM05_rep1_saisie,fichier total
Exp16DM05-Rep1-P1,7.0,1.0,9.0,1.0,7.0,7.0,c,4,Exp16DM05_rep1_saisie,fichier total
Exp16DM05-Rep1-P2,9.0,0.0,,1.0,5.0,9.0,a,1,Exp16DM05_rep1_saisie,fichier total
Exp16DM05-Rep1-P2,9.0,0.0,,1.0,5.0,9.0,b,1,Exp16DM05_rep1_saisie,fichier total
Exp16DM05-Rep1-P2,9.0,0.0,,1.0,5.0,9.0,c,1,Exp16DM05_rep1_saisie,fichier total
Exp16DM05-Rep1-P3,3.0,1.0,3.0,0.0,,,a,1,Exp16DM05_rep1_saisie,fichier total
Exp16DM05-Rep1-P3,3.0,1.0,3.0,0.0,,,b,1,Exp16DM05_rep1_saisie,fichier total
Exp16DM05-Rep1-P3,3.0,1.0,3.0,0.0,,,c,1,Exp16DM05_rep1_saisie,fichier total
Exp16DM05-Rep1-P3,3.0,1.0,3.0,0.0,,,a,2,Exp16DM05_rep1_saisie,fichier total
Exp16DM05-Rep1-P3,3.0,1.0,3.0,0.0,,,b,2,Exp16DM05_rep1_saisie,fichier total
Exp16DM05-Rep1-P3,3.0,1.0,3.0,0.0,,,c,2,Exp16DM05_rep1_saisie,fichier total
Exp16DM05-Rep1-P3,3.0,1.0,3.0,0.0,,,a,3,Exp16DM05_rep1_saisie,fichier total
Exp16DM05-Rep1-P3,3.0,1.0,3.0,0.0,,,b,3,Exp16DM05_rep1_saisie,fichier total
Exp16DM05-Rep1-P3,3.0,1.0,3.0,0.0,,,c,3,Exp16DM05_rep1_saisie,fichier total
Exp16DM05-Rep1-P3,7.0,1.0,9.0,1.0,7.0,7.0,a,4,Exp16DM05_rep1_saisie,fichier total
Exp16DM05-Rep1-P3,7.0,1.0,9.0,1.0,7.0,7.0,b,4,Exp16DM05_rep1_saisie,fichier total
Exp16DM05-Rep1-P3,7.0,1.0,9.0,1.0,7.0,7.0,c,4,Exp16DM05_rep1_saisie,fichier total
Exp16DM05-Rep1-P4,9.0,0.0,,1.0,5.0,9.0,a,1,Exp16DM05_rep1_saisie,fichier total
Exp16DM05-Rep1-P4,9.0,0.0,,1.0,5.0,9.0,b,1,Exp16DM05_rep1_saisie,fichier total
Exp16DM05-Rep1-P4,9.0,0.0,,1.0,5.0,9.0,c,1,Exp16DM05_rep1_saisie,fichier total
Exp16DM05-Rep1-P5,3.0,1.0,3.0,0.0,,,a,1,Exp16DM05_rep1_saisie,fichier total
Exp16DM05-Rep1-P5,3.0,1.0,3.0,0.0,,,b,1,Exp16DM05_rep1_saisie,fichier total
Exp16DM05-Rep1-P5,3.0,1.0,3.0,0.0,,,c,1,Exp16DM05_rep1_saisie,fichier total
Exp16DM05-Rep1-P5,3.0,1.0,1.0,0.0,,,a,2,Exp16DM05_rep1_saisie,fichier total
Exp16DM05-Rep1-P5,3.0,1.0,1.0,0.0,,,b,2,Exp16DM05_rep1_saisie,fichier total
Exp16DM05-Rep1-P5,3.0,1.0,1.0,0.0,,,c,2,Exp16DM05_rep1_saisie,fichier total
Exp16DM05-Rep1-P5,3.0,1.0,1.0,0.0,,,a,3,Exp16DM05_rep1_saisie,fichier total
Exp16DM05-Rep1-P5,3.0,1.0,1.0,0.0,,,b,3,Exp16DM05_rep1_saisie,fichier total
Exp16DM05-Rep1-P5,3.0,1.0,1.0,0.0,,,c,3,Exp16DM05_rep1_saisie,fichier total
Exp16DM05-Rep1-P5,7.0,1.0,9.0,1.0,7.0,7.0,a,4,Exp16DM05_rep1_saisie,fichier total
Exp16DM05-Rep1-P5,7.0,1.0,9.0,1.0,7.0,7.0,b,4,Exp16DM05_rep1_saisie,fichier total
Exp16DM05-Rep1-P5,7.0,1.0,9.0,1.0,7.0,7.0,c,4,Exp16DM05_rep1_saisie,fichier total
Exp16DM05-Rep1-P6,9.0,0.0,,1.0,7.0,9.0,a,1,Exp16DM05_rep1_saisie,fichier total
Exp16DM05-Rep1-P6,9.0,0.0,,1.0,7.0,9.0,b,1,Exp16DM05_rep1_saisie,fichier total
Exp16DM05-Rep1-P6,9.0,0.0,,1.0,7.0,9.0,c,1,Exp16DM05_rep1_saisie,fichier total
Exp16DM05-Rep1-P37,9.0,0.0,,1.0,9.0,7.0,a,1,Exp16DM05_rep1_saisie,fichier total
Exp16DM05-Rep1-P37,9.0,0.0,,1.0,9.0,7.0,b,1,Exp16DM05_rep1_saisie,fichier total
Exp16DM05-Rep1-P37,9.0,0.0,,1.0,9.0,7.0,c,1,Exp16DM05_rep1_saisie,fichier total
Exp16DM05-Rep1-P37,9.0,0.0,,1.0,9.0,7.0,a,2,Exp16DM05_rep1_saisie,fichier total
Exp16DM05-Rep1-P37,9.0,0.0,,1.0,9.0,7.0,b,2,Exp16DM05_rep1_saisie,fichier total
Exp16DM05-Rep1-P37,9.0,0.0,,1.0,9.0,7.0,c,2,Exp16DM05_rep1_saisie,fichier total
Exp16DM05-Rep1-P37,5.0,1.0,1.0,0.0,,,a,3,Exp16DM05_rep1_saisie,fichier total
Exp16DM05-Rep1-P37,5.0,1.0,1.0,0.0,,,b,3,Exp16DM05_rep1_saisie,fichier total
Exp16DM05-Rep1-P37,5.0,1.0,1.0,0.0,,,c,3,Exp16DM05_rep1_saisie,fichier total
Exp16DM05-Rep1-P37,3.0,1.0,3.0,0.0,,,a,4,Exp16DM05_rep1_saisie,fichier total
Exp16DM05-Rep1-P37,5.0,1.0,3.0,0.0,,,b,4,Exp16DM05_rep1_saisie,fichier total
Exp16DM05-Rep1-P37,3.0,1.0,3.0,0.0,,,c,4,Exp16DM05_rep1_saisie,fichier total
Exp16DM05-Rep1-P38,5.0,1.0,5.0,0.0,,,a,1,Exp16DM05_rep1_saisie,fichier total
Exp16DM05-Rep1-P38,5.0,1.0,3.0,0.0,,,b,1,Exp16DM05_rep1_saisie,fichier total
Exp16DM05-Rep1-P38,5.0,1.0,3.0,0.0,,,c,1,Exp16DM05_rep1_saisie,fichier total
Exp16DM05-Rep1-P38,7.0,1.0,9.0,1.0,7.0,7.0,a,2,Exp16DM05_rep1_saisie,fichier total
Exp16DM05-Rep1-P38,7.0,1.0,9.0,1.0,7.0,7.0,b,2,Exp16DM05_rep1_saisie,fichier total
Exp16DM05-Rep1-P38,7.0,1.0,9.0,1.0,7.0,7.0,c,2,Exp16DM05_rep1_saisie,fichier total
Exp16DM05-Rep1-P38,9.0,0.0,,0.0,,,a,3,Exp16DM05_rep1_saisie,fichier total
Exp16DM05-Rep1-P38,9.0,0.0,,0.0,,,b,3,Exp16DM05_rep1_saisie,fichier total
Exp16DM05-Rep1-P38,9.0,0.0,,0.0,,,c,3,Exp16DM05_rep1_saisie,fichier total
Exp16DM05-Rep1-P38,5.0,1.0,3.0,0.0,,,a,4,Exp16DM05_rep1_saisie,fichier total
Exp16DM05-Rep1-P38,5.0,1.0,3.0,0.0,,,b,4,Exp16DM05_rep1_saisie,fichier total
Exp16DM05-Rep1-P38,5.0,1.0,7.0,0.0,,,c,4,Exp16DM05_rep1_saisie,fichier total
Exp16DM05-Rep1-P39,5.0,1.0,5.0,0.0,,,a,1,Exp16DM05_rep1_saisie,fichier total
Exp16DM05-Rep1-P39,5.0,1.0,5.0,0.0,,,b,1,Exp16DM05_rep1_saisie,fichier total
Exp16DM05-Rep1-P39,5.0,1.0,3.0,0.0,,,c,1,Exp16DM05_rep1_saisie,fichier total
Exp16DM05-Rep1-P39,5.0,1.0,5.0,1.0,9.0,5.0,a,2,Exp16DM05_rep1_saisie,fichier total
Exp16DM05-Rep1-P39,5.0,1.0,5.0,1.0,9.0,5.0,b,2,Exp16DM05_rep1_saisie,fichier total
Exp16DM05-Rep1-P39,5.0,1.0,5.0,1.0,9.0,5.0,c,2,Exp16DM05_rep1_saisie,fichier total
Exp16DM05-Rep1-P39,7.0,1.0,9.0,1.0,5.0,7.0,a,3,Exp16DM05_rep1_saisie,fichier total
Exp16DM05-Rep1-P39,7.0,1.0,9.0,1.0,5.0,7.0,b,3,Exp16DM05_rep1_saisie,fichier total
Exp16DM05-Rep1-P39,7.0,1.0,9.0,1.0,5.0,7.0,c,3,Exp16DM05_rep1_saisie,fichier total
Exp16DM05-Rep1-P39,7.0,1.0,5.0,1.0,3.0,3.0,a,4,Exp16DM05_rep1_saisie,fichier total
Exp16DM05-Rep1-P39,5.0,1.0,7.0,,3.0,1.0,b,4,Exp16DM05_rep1_saisie,fichier total
Exp16DM05-Rep1-P39,5.0,1.0,7.0,1.0,3.0,1.0,c,4,Exp16DM05_rep1_saisie,fichier total
Exp16DM05-Rep1-P40,7.0,1.0,5.0,0.0,,,a,1,Exp16DM05_rep1_saisie,fichier total
Exp16DM05-Rep1-P40,7.0,1.0,5.0,0.0,,,b,1,Exp16DM05_rep1_saisie,fichier total
Exp16DM05-Rep1-P40,7.0,1.0,5.0,0.0,,,c,1,Exp16DM05_rep1_saisie,fichier total
Exp16DM05-Rep1-P40,3.0,1.0,3.0,0.0,,,a,2,Exp16DM05_rep1_saisie,fichier total
Exp16DM05-Rep1-P40,3.0,1.0,3.0,0.0,,,b,2,Exp16DM05_rep1_saisie,fichier total
Exp16DM05-Rep1-P40,3.0,1.0,3.0,0.0,,,c,2,Exp16DM05_rep1_saisie,fichier total
Exp16DM05-Rep1-P40,7.0,1.0,5.0,0.0,,,a,3,Exp16DM05_rep1_saisie,fichier total
Exp16DM05-Rep1-P40,7.0,1.0,5.0,0.0,,,b,3,Exp16DM05_rep1_saisie,fichier total
Exp16DM05-Rep1-P40,7.0,1.0,5.0,0.0,,,c,3,Exp16DM05_rep1_saisie,fichier total
Exp16DM05-Rep1-P40,7.0,1.0,7.0,1.0,7.0,7.0,a,4,Exp16DM05_rep1_saisie,fichier total
Exp16DM05-Rep1-P40,7.0,1.0,9.0,1.0,7.0,7.0,b,4,Exp16DM05_rep1_saisie,fichier total
Exp16DM05-Rep1-P40,7.0,1.0,9.0,1.0,7.0,7.0,c,4,Exp16DM05_rep1_saisie,fichier total
Exp16DM05-Rep1-P41,9.0,0.0,,1.0,7.0,7.0,a,1,Exp16DM05_rep1_saisie,fichier total
Exp16DM05-Rep1-P41,9.0,0.0,,1.0,7.0,7.0,b,1,Exp16DM05_rep1_saisie,fichier total
Exp16DM05-Rep1-P41,9.0,0.0,,1.0,7.0,7.0,c,1,Exp16DM05_rep1_saisie,fichier total
Exp16DM05-Rep1-P41,5.0,1.0,5.0,0.0,,,a,2,Exp16DM05_rep1_saisie,fichier total
Exp16DM05-Rep1-P41,5.0,1.0,5.0,0.0,,,b,2,Exp16DM05_rep1_saisie,fichier total
Exp16DM05-Rep1-P41,5.0,1.0,5.0,0.0,,,c,2,Exp16DM05_rep1_saisie,fichier total
Exp16DM05-Rep1-P41,3.0,1.0,3.0,0.0,,,a,3,Exp16DM05_rep1_saisie,fichier total
Exp16DM05-Rep1-P41,5.0,1.0,3.0,0.0,,,b,3,Exp16DM05_rep1_saisie,fichier total
Exp16DM05-Rep1-P41,3.0,1.0,3.0,0.0,,,c,3,Exp16DM05_rep1_saisie,fichier total
Exp16DM05-Rep1-P41,7.0,1.0,5.0,0.0,,,a,4,Exp16DM05_rep1_saisie,fichier total
Exp16DM05-Rep1-P41,7.0,1.0,5.0,0.0,,,b,4,Exp16DM05_rep1_saisie,fichier total
Exp16DM05-Rep1-P41,7.0,1.0,5.0,0.0,,,c,4,Exp16DM05_rep1_saisie,fichier total
Exp16DM05-Rep1-P42,9.0,0.0,,1.0,5.0,7.0,a,1,Exp16DM05_rep1_saisie,fichier total
Exp16DM05-Rep1-P42,7.0,1.0,9.0,1.0,5.0,7.0,b,1,Exp16DM05_rep1_saisie,fichier total
Exp16DM05-Rep1-P42,9.0,0.0,,1.0,7.0,7.0,c,1,Exp16DM05_rep1_saisie,fichier total
Exp16DM05-Rep1-P42,9.0,0.0,,1.0,7.0,7.0,a,2,Exp16DM05_rep1_saisie,fichier total
Exp16DM05-Rep1-P42,9.0,0.0,,1.0,7.0,7.0,b,2,Exp16DM05_rep1_saisie,fichier total
Exp16DM05-Rep1-P42,9.0,0.0,,1.0,7.0,7.0,c,2,Exp16DM05_rep1_saisie,fichier total
Exp16DM05-Rep1-P42,5.0,1.0,3.0,0.0,,,a,3,Exp16DM05_rep1_saisie,fichier total
Exp16DM05-Rep1-P42,3.0,1.0,3.0,0.0,,,b,3,Exp16DM05_rep1_saisie,fichier total
Exp16DM05-Rep1-P42,5.0,1.0,3.0,0.0,,,c,3,Exp16DM05_rep1_saisie,fichier total
Exp16DM05-Rep1-P42,3.0,1.0,3.0,0.0,,,a,4,Exp16DM05_rep1_saisie,fichier total
Exp16DM05-Rep1-P42,5.0,1.0,3.0,0.0,,,b,4,Exp16DM05_rep1_saisie,fichier total
Exp16DM05-Rep1-P42,5.0,1.0,3.0,0.0,,,c,4,Exp16DM05_rep1_saisie,fichier total
Exp16DM05-Rep1-P43,3.0,1.0,1.0,0.0,,,a,1,Exp16DM05_rep1_saisie,fichier total
Exp16DM05-Rep1-P43,3.0,1.0,1.0,0.0,,,b,1,Exp16DM05_rep1_saisie,fichier total
Exp16DM05-Rep1-P43,3.0,1.0,1.0,0.0,,,c,1,Exp16DM05_rep1_saisie,fichier total
Exp16DM05-Rep1-P43,7.0,1.0,9.0,1.0,5.0,7.0,a,2,Exp16DM05_rep1_saisie,fichier total
Exp16DM05-Rep1-P43,7.0,1.0,9.0,1.0,5.0,7.0,b,2,Exp16DM05_rep1_saisie,fichier total
Exp16DM05-Rep1-P43,7.0,1.0,9.0,1.0,5.0,7.0,c,2,Exp16DM05_rep1_saisie,fichier total
Exp16DM05-Rep1-P43,9.0,0.0,,1.0,9.0,7.0,a,3,Exp16DM05_rep1_saisie,fichier total
Exp16DM05-Rep1-P43,9.0,0.0,,1.0,9.0,7.0,b,3,Exp16DM05_rep1_saisie,fichier total
Exp16DM05-Rep1-P43,9.0,0.0,,1.0,9.0,7.0,c,3,Exp16DM05_rep1_saisie,fichier total
Exp16DM05-Rep1-P43,5.0,1.0,5.0,0.0,,,a,4,Exp16DM05_rep1_saisie,fichier total
Exp16DM05-Rep1-P43,5.0,1.0,5.0,0.0,,,b,4,Exp16DM05_rep1_saisie,fichier total
Exp16DM05-Rep1-P43,5.0,1.0,5.0,0.0,,,c,4,Exp16DM05_rep1_saisie,fichier total
