nomphoto,oiv,s,sq,n,fn,tn,ligne,colonne,exp,sheet
Exp18DM04-Inoc1-P12,md,md,md,md,md,md,a,2,Exp18DM04_inoc1_saisie,5dpi
Exp18DM04-Inoc1-P12,md,md,md,md,md,md,b,2,Exp18DM04_inoc1_saisie,5dpi
Exp18DM04-Inoc1-P12,md,md,md,md,md,md,c,2,Exp18DM04_inoc1_saisie,5dpi
Exp18DM04-Inoc1-P15,md,md,md,md,md,md,a,1,Exp18DM04_inoc1_saisie,5dpi
Exp18DM04-Inoc1-P15,md,md,md,md,md,md,b,1,Exp18DM04_inoc1_saisie,5dpi
Exp18DM04-Inoc1-P15,md,md,md,md,md,md,c,1,Exp18DM04_inoc1_saisie,5dpi
Exp18DM04-Inoc1-P16,md,md,md,md,md,md,a,3,Exp18DM04_inoc1_saisie,5dpi
Exp18DM04-Inoc1-P16,md,md,md,md,md,md,b,3,Exp18DM04_inoc1_saisie,5dpi
Exp18DM04-Inoc1-P16,md,md,md,md,md,md,c,3,Exp18DM04_inoc1_saisie,5dpi
Exp18DM04-Inoc2-P19,md,md,md,md,md,md,a,4,Exp18DM04_inoc1_saisie,5dpi
Exp18DM04-Inoc2-P19,md,md,md,md,md,md,b,4,Exp18DM04_inoc1_saisie,5dpi
Exp18DM04-Inoc2-P19,md,md,md,md,md,md,c,4,Exp18DM04_inoc1_saisie,5dpi
Exp18DM04-Inoc2-P20,md,md,md,md,md,md,a,1,Exp18DM04_inoc1_saisie,5dpi
Exp18DM04-Inoc2-P20,md,md,md,md,md,md,b,1,Exp18DM04_inoc1_saisie,5dpi
Exp18DM04-Inoc2-P20,md,md,md,md,md,md,c,1,Exp18DM04_inoc1_saisie,5dpi
Exp18DM04-Inoc2-P25,md,md,md,md,md,md,a,4,Exp18DM04_inoc1_saisie,5dpi
Exp18DM04-Inoc2-P25,md,md,md,md,md,md,b,4,Exp18DM04_inoc1_saisie,5dpi
Exp18DM04-Inoc2-P25,md,md,md,md,md,md,c,4,Exp18DM04_inoc1_saisie,5dpi
Exp18DM04-Inoc2-P27,md,md,md,md,md,md,a,1,Exp18DM04_inoc1_saisie,5dpi
Exp18DM04-Inoc2-P27,md,md,md,md,md,md,b,1,Exp18DM04_inoc1_saisie,5dpi
Exp18DM04-Inoc2-P27,md,md,md,md,md,md,c,1,Exp18DM04_inoc1_saisie,5dpi
Exp18DM04-Inoc3-P32,md,md,md,md,md,md,a,3,Exp18DM04_inoc1_saisie,5dpi
Exp18DM04-Inoc3-P32,md,md,md,md,md,md,b,3,Exp18DM04_inoc1_saisie,5dpi
Exp18DM04-Inoc3-P32,md,md,md,md,md,md,c,3,Exp18DM04_inoc1_saisie,5dpi
Exp18DM04-Inoc3-P34,md,md,md,md,md,md,a,1,Exp18DM04_inoc1_saisie,5dpi
Exp18DM04-Inoc3-P34,md,md,md,md,md,md,b,1,Exp18DM04_inoc1_saisie,5dpi
Exp18DM04-Inoc3-P34,md,md,md,md,md,md,c,1,Exp18DM04_inoc1_saisie,5dpi
Exp18DM04-Inoc3-P34,md,md,md,md,md,md,a,4,Exp18DM04_inoc1_saisie,5dpi
Exp18DM04-Inoc3-P34,md,md,md,md,md,md,b,4,Exp18DM04_inoc1_saisie,5dpi
Exp18DM04-Inoc3-P34,md,md,md,md,md,md,c,4,Exp18DM04_inoc1_saisie,5dpi
Exp18DM04-Inoc3-P36,md,md,md,md,md,md,a,2,Exp18DM04_inoc1_saisie,5dpi
Exp18DM04-Inoc3-P36,md,md,md,md,md,md,b,2,Exp18DM04_inoc1_saisie,5dpi
Exp18DM04-Inoc3-P36,md,md,md,md,md,md,c,2,Exp18DM04_inoc1_saisie,5dpi
Exp18DM04-Inoc3-P37,md,md,md,md,md,md,a,3,Exp18DM04_inoc1_saisie,5dpi
Exp18DM04-Inoc3-P37,md,md,md,md,md,md,b,3,Exp18DM04_inoc1_saisie,5dpi
Exp18DM04-Inoc3-P37,md,md,md,md,md,md,c,3,Exp18DM04_inoc1_saisie,5dpi
Exp18DM04-Inoc1-P44,md,md,md,md,md,md,a,4,Exp18DM04_inoc1_saisie,5dpi
Exp18DM04-Inoc1-P44,md,md,md,md,md,md,b,4,Exp18DM04_inoc1_saisie,5dpi
Exp18DM04-Inoc1-P44,md,md,md,md,md,md,c,4,Exp18DM04_inoc1_saisie,5dpi
Exp18DM04-Inoc1-P46,md,md,md,md,md,md,a,1,Exp18DM04_inoc1_saisie,5dpi
Exp18DM04-Inoc1-P46,md,md,md,md,md,md,b,1,Exp18DM04_inoc1_saisie,5dpi
Exp18DM04-Inoc1-P46,md,md,md,md,md,md,c,1,Exp18DM04_inoc1_saisie,5dpi
Exp18DM04-Inoc1-P49,md,md,md,md,md,md,a,2,Exp18DM04_inoc1_saisie,5dpi
Exp18DM04-Inoc1-P49,md,md,md,md,md,md,b,2,Exp18DM04_inoc1_saisie,5dpi
