nomphoto,oiv,s,sq,n,fn,tn,ligne,colonne,exp,sheet
Exp16DM09-Rep1-P1,3.0,1.0,3.0,,,,a,1,Exp16DM09_rep1_saisie,fichier total
Exp16DM09-Rep1-P1,3.0,1.0,3.0,,,,b,1,Exp16DM09_rep1_saisie,fichier total
Exp16DM09-Rep1-P1,3.0,1.0,3.0,,,,c,1,Exp16DM09_rep1_saisie,fichier total
Exp16DM09-Rep1-P1,3.0,1.0,3.0,,,,a,2,Exp16DM09_rep1_saisie,fichier total
Exp16DM09-Rep1-P1,3.0,1.0,3.0,,,,b,2,Exp16DM09_rep1_saisie,fichier total
Exp16DM09-Rep1-P1,3.0,1.0,3.0,,,,c,2,Exp16DM09_rep1_saisie,fichier total
Exp16DM09-Rep1-P1,3.0,1.0,3.0,,,,a,3,Exp16DM09_rep1_saisie,fichier total
Exp16DM09-Rep1-P1,3.0,1.0,3.0,,,,b,3,Exp16DM09_rep1_saisie,fichier total
Exp16DM09-Rep1-P1,3.0,1.0,3.0,,,,c,3,Exp16DM09_rep1_saisie,fichier total
Exp16DM09-Rep1-P1,9.0,0.0,,1.0,7.0,7.0,a,4,Exp16DM09_rep1_saisie,fichier total
Exp16DM09-Rep1-P1,7.0,1.0,9.0,1.0,7.0,7.0,b,4,Exp16DM09_rep1_saisie,fichier total
Exp16DM09-Rep1-P1,7.0,1.0,9.0,1.0,7.0,7.0,c,4,Exp16DM09_rep1_saisie,fichier total
Exp16DM09-Rep1-P2,9.0,0.0,,1.0,7.0,9.0,a,1,Exp16DM09_rep1_saisie,fichier total
Exp16DM09-Rep1-P2,9.0,0.0,,1.0,7.0,9.0,b,1,Exp16DM09_rep1_saisie,fichier total
Exp16DM09-Rep1-P2,9.0,0.0,,1.0,7.0,9.0,c,1,Exp16DM09_rep1_saisie,fichier total
Exp16DM09-Rep1-P2,7.0,1.0,9.0,1.0,9.0,7.0,a,2,Exp16DM09_rep1_saisie,fichier total
Exp16DM09-Rep1-P2,7.0,1.0,9.0,1.0,9.0,7.0,b,2,Exp16DM09_rep1_saisie,fichier total
Exp16DM09-Rep1-P2,7.0,1.0,9.0,1.0,9.0,7.0,c,2,Exp16DM09_rep1_saisie,fichier total
Exp16DM09-Rep1-P2,5.0,1.0,5.0,,,,a,3,Exp16DM09_rep1_saisie,fichier total
Exp16DM09-Rep1-P2,5.0,1.0,5.0,,,,b,3,Exp16DM09_rep1_saisie,fichier total
Exp16DM09-Rep1-P2,5.0,1.0,5.0,,,,c,3,Exp16DM09_rep1_saisie,fichier total
Exp16DM09-Rep1-P3,3.0,1.0,3.0,,,,a,1,Exp16DM09_rep1_saisie,fichier total
Exp16DM09-Rep1-P3,3.0,1.0,3.0,,,,b,1,Exp16DM09_rep1_saisie,fichier total
Exp16DM09-Rep1-P3,3.0,1.0,3.0,,,,c,1,Exp16DM09_rep1_saisie,fichier total
Exp16DM09-Rep1-P3,3.0,1.0,3.0,,,,a,2,Exp16DM09_rep1_saisie,fichier total
Exp16DM09-Rep1-P3,3.0,1.0,3.0,,,,b,2,Exp16DM09_rep1_saisie,fichier total
Exp16DM09-Rep1-P3,3.0,1.0,3.0,,,,c,2,Exp16DM09_rep1_saisie,fichier total
Exp16DM09-Rep1-P3,5.0,1.0,3.0,,,,a,3,Exp16DM09_rep1_saisie,fichier total
Exp16DM09-Rep1-P3,5.0,1.0,3.0,,,,b,3,Exp16DM09_rep1_saisie,fichier total
Exp16DM09-Rep1-P3,5.0,1.0,3.0,,,,c,3,Exp16DM09_rep1_saisie,fichier total
Exp16DM09-Rep1-P3,7.0,1.0,7.0,1.0,9.0,7.0,a,4,Exp16DM09_rep1_saisie,fichier total
Exp16DM09-Rep1-P3,7.0,1.0,7.0,1.0,9.0,7.0,b,4,Exp16DM09_rep1_saisie,fichier total
Exp16DM09-Rep1-P3,7.0,1.0,7.0,1.0,9.0,7.0,c,4,Exp16DM09_rep1_saisie,fichier total
Exp16DM09-Rep1-P4,9.0,0.0,,1.0,7.0,9.0,a,1,Exp16DM09_rep1_saisie,fichier total
Exp16DM09-Rep1-P4,9.0,0.0,,1.0,7.0,9.0,b,1,Exp16DM09_rep1_saisie,fichier total
Exp16DM09-Rep1-P4,9.0,0.0,,1.0,7.0,9.0,c,1,Exp16DM09_rep1_saisie,fichier total
Exp16DM09-Rep1-P4,9.0,0.0,,1.0,9.0,7.0,a,2,Exp16DM09_rep1_saisie,fichier total
Exp16DM09-Rep1-P4,9.0,0.0,,1.0,9.0,7.0,b,2,Exp16DM09_rep1_saisie,fichier total
Exp16DM09-Rep1-P4,9.0,0.0,,1.0,9.0,7.0,c,2,Exp16DM09_rep1_saisie,fichier total
Exp16DM09-Rep1-P4,5.0,1.0,5.0,,,,a,3,Exp16DM09_rep1_saisie,fichier total
Exp16DM09-Rep1-P4,5.0,1.0,5.0,,,,b,3,Exp16DM09_rep1_saisie,fichier total
Exp16DM09-Rep1-P4,5.0,1.0,5.0,,,,c,3,Exp16DM09_rep1_saisie,fichier total
Exp16DM09-Rep1-P5,3.0,1.0,3.0,,,,a,1,Exp16DM09_rep1_saisie,fichier total
Exp16DM09-Rep1-P5,3.0,1.0,3.0,,,,b,1,Exp16DM09_rep1_saisie,fichier total
Exp16DM09-Rep1-P5,3.0,1.0,3.0,,,,c,1,Exp16DM09_rep1_saisie,fichier total
Exp16DM09-Rep1-P5,3.0,1.0,3.0,,,,a,2,Exp16DM09_rep1_saisie,fichier total
Exp16DM09-Rep1-P5,3.0,1.0,3.0,,,,b,2,Exp16DM09_rep1_saisie,fichier total
Exp16DM09-Rep1-P5,3.0,1.0,3.0,,,,c,2,Exp16DM09_rep1_saisie,fichier total
Exp16DM09-Rep1-P5,5.0,1.0,3.0,,,,a,3,Exp16DM09_rep1_saisie,fichier total
Exp16DM09-Rep1-P5,5.0,1.0,3.0,,,,b,3,Exp16DM09_rep1_saisie,fichier total
Exp16DM09-Rep1-P5,5.0,1.0,3.0,,,,c,3,Exp16DM09_rep1_saisie,fichier total
Exp16DM09-Rep1-P5,7.0,1.0,7.0,1.0,7.0,7.0,a,4,Exp16DM09_rep1_saisie,fichier total
Exp16DM09-Rep1-P5,7.0,1.0,7.0,1.0,7.0,7.0,b,4,Exp16DM09_rep1_saisie,fichier total
Exp16DM09-Rep1-P5,7.0,1.0,7.0,1.0,7.0,7.0,c,4,Exp16DM09_rep1_saisie,fichier total
Exp16DM09-Rep1-P6,9.0,0.0,,1.0,5.0,9.0,a,1,Exp16DM09_rep1_saisie,fichier total
Exp16DM09-Rep1-P6,9.0,0.0,,1.0,5.0,9.0,b,1,Exp16DM09_rep1_saisie,fichier total
Exp16DM09-Rep1-P6,9.0,0.0,,1.0,5.0,9.0,c,1,Exp16DM09_rep1_saisie,fichier total
Exp16DM09-Rep1-P6,7.0,1.0,7.0,1.0,7.0,3.0,a,2,Exp16DM09_rep1_saisie,fichier total
Exp16DM09-Rep1-P6,7.0,1.0,7.0,1.0,7.0,3.0,b,2,Exp16DM09_rep1_saisie,fichier total
Exp16DM09-Rep1-P6,7.0,1.0,7.0,1.0,7.0,3.0,c,2,Exp16DM09_rep1_saisie,fichier total
Exp16DM09-Rep1-P6,5.0,1.0,5.0,,,,a,3,Exp16DM09_rep1_saisie,fichier total
Exp16DM09-Rep1-P6,5.0,1.0,5.0,,,,b,3,Exp16DM09_rep1_saisie,fichier total
Exp16DM09-Rep1-P6,5.0,1.0,5.0,,,,c,3,Exp16DM09_rep1_saisie,fichier total
Exp16DM09-Rep1-P7,3.0,1.0,3.0,,,,a,1,Exp16DM09_rep1_saisie,fichier total
Exp16DM09-Rep1-P7,3.0,1.0,3.0,,,,b,1,Exp16DM09_rep1_saisie,fichier total
Exp16DM09-Rep1-P7,5.0,1.0,5.0,,,,c,1,Exp16DM09_rep1_saisie,fichier total
