image_name;oiv;sporulation;densite_sporulation;necrose;surface_necrosee;taille_necrose;ligne;colonne;experiment;sheet
Exp18DM04_inoc1_T4_P12;md;md;md;md;md;md;a;2;Exp18DM04_inoc1_saisie;4dpi
Exp18DM04_inoc1_T4_P12;md;md;md;md;md;md;b;2;Exp18DM04_inoc1_saisie;4dpi
Exp18DM04_inoc1_T4_P12;md;md;md;md;md;md;c;2;Exp18DM04_inoc1_saisie;4dpi
Exp18DM04_inoc1_T4_P15;md;md;md;md;md;md;a;1;Exp18DM04_inoc1_saisie;4dpi
Exp18DM04_inoc1_T4_P15;md;md;md;md;md;md;b;1;Exp18DM04_inoc1_saisie;4dpi
Exp18DM04_inoc1_T4_P15;md;md;md;md;md;md;c;1;Exp18DM04_inoc1_saisie;4dpi
Exp18DM04_inoc1_T4_P16;md;md;md;md;md;md;a;3;Exp18DM04_inoc1_saisie;4dpi
Exp18DM04_inoc1_T4_P16;md;md;md;md;md;md;b;3;Exp18DM04_inoc1_saisie;4dpi
Exp18DM04_inoc1_T4_P16;md;md;md;md;md;md;c;3;Exp18DM04_inoc1_saisie;4dpi
Exp18DM04_inoc2_T4_P19;md;md;md;md;md;md;a;4;Exp18DM04_inoc1_saisie;4dpi
Exp18DM04_inoc2_T4_P19;md;md;md;md;md;md;b;4;Exp18DM04_inoc1_saisie;4dpi
Exp18DM04_inoc2_T4_P19;md;md;md;md;md;md;c;4;Exp18DM04_inoc1_saisie;4dpi
Exp18DM04_inoc2_T4_P20;md;md;md;md;md;md;a;1;Exp18DM04_inoc1_saisie;4dpi
Exp18DM04_inoc2_T4_P20;md;md;md;md;md;md;b;1;Exp18DM04_inoc1_saisie;4dpi
Exp18DM04_inoc2_T4_P20;md;md;md;md;md;md;c;1;Exp18DM04_inoc1_saisie;4dpi
Exp18DM04_inoc2_T4_P25;md;md;md;md;md;md;a;4;Exp18DM04_inoc1_saisie;4dpi
Exp18DM04_inoc2_T4_P25;md;md;md;md;md;md;b;4;Exp18DM04_inoc1_saisie;4dpi
Exp18DM04_inoc2_T4_P25;md;md;md;md;md;md;c;4;Exp18DM04_inoc1_saisie;4dpi
Exp18DM04_inoc2_T4_P27;md;md;md;md;md;md;a;1;Exp18DM04_inoc1_saisie;4dpi
Exp18DM04_inoc2_T4_P27;md;md;md;md;md;md;b;1;Exp18DM04_inoc1_saisie;4dpi
Exp18DM04_inoc2_T4_P27;md;md;md;md;md;md;c;1;Exp18DM04_inoc1_saisie;4dpi
Exp18DM04_inoc3_T4_P32;md;md;md;md;md;md;a;3;Exp18DM04_inoc1_saisie;4dpi
Exp18DM04_inoc3_T4_P32;md;md;md;md;md;md;b;3;Exp18DM04_inoc1_saisie;4dpi
Exp18DM04_inoc3_T4_P32;md;md;md;md;md;md;c;3;Exp18DM04_inoc1_saisie;4dpi
Exp18DM04_inoc3_T4_P34;md;md;md;md;md;md;a;1;Exp18DM04_inoc1_saisie;4dpi
Exp18DM04_inoc3_T4_P34;md;md;md;md;md;md;b;1;Exp18DM04_inoc1_saisie;4dpi
Exp18DM04_inoc3_T4_P34;md;md;md;md;md;md;c;1;Exp18DM04_inoc1_saisie;4dpi
Exp18DM04_inoc3_T4_P34;md;md;md;md;md;md;a;4;Exp18DM04_inoc1_saisie;4dpi
