image_name;oiv;sporulation;densite_sporulation;necrose;surface_necrosee;taille_necrose;ligne;colonne;experiment;sheet
Exp21DM12_inoc3_T3_P01;9.0;0.0;;0.0;;;a;1;Exp21DM12_saisie;3dpi
Exp21DM12_inoc3_T3_P01;7.0;1.0;9.0;0.0;;;b;1;Exp21DM12_saisie;3dpi
Exp21DM12_inoc3_T3_P01;7.0;1.0;9.0;0.0;;;c;1;Exp21DM12_saisie;3dpi
Exp21DM12_inoc3_T3_P01;9.0;0.0;;0.0;;;a;2;Exp21DM12_saisie;3dpi
Exp21DM12_inoc3_T3_P01;7.0;1.0;9.0;0.0;;;b;2;Exp21DM12_saisie;3dpi
Exp21DM12_inoc3_T3_P01;9.0;0.0;;0.0;;;c;2;Exp21DM12_saisie;3dpi
Exp21DM12_inoc3_T3_P01;9.0;0.0;;1.0;9.0;7.0;a;3;Exp21DM12_saisie;3dpi
Exp21DM12_inoc3_T3_P01;9.0;0.0;;1.0;9.0;7.0;b;3;Exp21DM12_saisie;3dpi
Exp21DM12_inoc3_T3_P01;9.0;0.0;;1.0;9.0;7.0;c;3;Exp21DM12_saisie;3dpi
Exp21DM12_inoc3_T3_P01;9.0;0.0;;1.0;7.0;7.0;a;4;Exp21DM12_saisie;3dpi
Exp21DM12_inoc3_T3_P01;9.0;0.0;;1.0;7.0;7.0;b;4;Exp21DM12_saisie;3dpi
Exp21DM12_inoc3_T3_P01;9.0;0.0;;1.0;7.0;7.0;c;4;Exp21DM12_saisie;3dpi
Exp21DM12_inoc3_T3_P02;9.0;0.0;;0.0;;;a;1;Exp21DM12_saisie;3dpi
Exp21DM12_inoc3_T3_P02;9.0;0.0;;0.0;;;b;1;Exp21DM12_saisie;3dpi
Exp21DM12_inoc3_T3_P02;9.0;0.0;;0.0;;;c;1;Exp21DM12_saisie;3dpi
Exp21DM12_inoc3_T3_P03;9.0;0.0;;1.0;9.0;9.0;a;1;Exp21DM12_saisie;3dpi
Exp21DM12_inoc3_T3_P03;9.0;0.0;;1.0;9.0;9.0;b;1;Exp21DM12_saisie;3dpi
Exp21DM12_inoc3_T3_P03;9.0;0.0;;1.0;9.0;9.0;c;1;Exp21DM12_saisie;3dpi
Exp21DM12_inoc3_T3_P03;9.0;0.0;;0.0;;;a;2;Exp21DM12_saisie;3dpi
Exp21DM12_inoc3_T3_P03;9.0;0.0;;0.0;;;b;2;Exp21DM12_saisie;3dpi
Exp21DM12_inoc3_T3_P03;9.0;0.0;;0.0;;;c;2;Exp21DM12_saisie;3dpi
Exp21DM12_inoc3_T3_P03;7.0;1.0;9.0;0.0;;;a;3;Exp21DM12_saisie;3dpi
Exp21DM12_inoc3_T3_P03;7.0;1.0;9.0;0.0;;;b;3;Exp21DM12_saisie;3dpi
Exp21DM12_inoc3_T3_P03;7.0;1.0;7.0;0.0;;;c;3;Exp21DM12_saisie;3dpi
Exp21DM12_inoc3_T3_P03;9.0;0.0;;0.0;;;a;4;Exp21DM12_saisie;3dpi
Exp21DM12_inoc3_T3_P03;9.0;0.0;;0.0;;;b;4;Exp21DM12_saisie;3dpi
Exp21DM12_inoc3_T3_P03;9.0;0.0;;0.0;;;c;4;Exp21DM12_saisie;3dpi
Exp21DM12_inoc3_T3_P04;9.0;0.0;;1.0;5.0;7.0;a;1;Exp21DM12_saisie;3dpi
Exp21DM12_inoc3_T3_P04;9.0;0.0;;1.0;5.0;7.0;b;1;Exp21DM12_saisie;3dpi
Exp21DM12_inoc3_T3_P04;9.0;0.0;;1.0;5.0;7.0;c;1;Exp21DM12_saisie;3dpi
Exp21DM12_inoc3_T3_P05;9.0;0.0;;1.0;5.0;7.0;a;1;Exp21DM12_saisie;3dpi
Exp21DM12_inoc3_T3_P05;9.0;0.0;;1.0;5.0;7.0;b;1;Exp21DM12_saisie;3dpi
Exp21DM12_inoc3_T3_P05;9.0;0.0;;1.0;5.0;7.0;c;1;Exp21DM12_saisie;3dpi
Exp21DM12_inoc3_T3_P05;9.0;0.0;;1.0;9.0;9.0;a;2;Exp21DM12_saisie;3dpi
Exp21DM12_inoc3_T3_P05;9.0;0.0;;1.0;9.0;9.0;b;2;Exp21DM12_saisie;3dpi
Exp21DM12_inoc3_T3_P05;9.0;0.0;;1.0;9.0;9.0;c;2;Exp21DM12_saisie;3dpi
Exp21DM12_inoc3_T3_P05;9.0;0.0;;0.0;;;a;3;Exp21DM12_saisie;3dpi
Exp21DM12_inoc3_T3_P05;9.0;0.0;;0.0;;;b;3;Exp21DM12_saisie;3dpi
Exp21DM12_inoc3_T3_P05;9.0;0.0;;0.0;;;c;3;Exp21DM12_saisie;3dpi
Exp21DM12_inoc3_T3_P05;7.0;1.0;9.0;0.0;;;a;4;Exp21DM12_saisie;3dpi
Exp21DM12_inoc3_T3_P05;7.0;1.0;7.0;0.0;;;b;4;Exp21DM12_saisie;3dpi
Exp21DM12_inoc3_T3_P05;7.0;1.0;7.0;0.0;;;c;4;Exp21DM12_saisie;3dpi
Exp21DM12_inoc3_T3_P06;7.0;1.0;9.0;1.0;9.0;7.0;a;1;Exp21DM12_saisie;3dpi
Exp21DM12_inoc3_T3_P06;9.0;0.0;;1.0;9.0;7.0;b;1;Exp21DM12_saisie;3dpi
Exp21DM12_inoc3_T3_P06;9.0;0.0;;1.0;9.0;7.0;c;1;Exp21DM12_saisie;3dpi
Exp21DM12_inoc3_T3_P07;7.0;1.0;7.0;0.0;;;a;1;Exp21DM12_saisie;3dpi
Exp21DM12_inoc3_T3_P07;7.0;1.0;7.0;0.0;;;b;1;Exp21DM12_saisie;3dpi
Exp21DM12_inoc3_T3_P07;7.0;1.0;7.0;0.0;;;c;1;Exp21DM12_saisie;3dpi
Exp21DM12_inoc3_T3_P07;7.0;1.0;7.0;0.0;;;a;2;Exp21DM12_saisie;3dpi
Exp21DM12_inoc3_T3_P07;7.0;1.0;7.0;0.0;;;b;2;Exp21DM12_saisie;3dpi
Exp21DM12_inoc3_T3_P07;7.0;1.0;7.0;0.0;;;c;2;Exp21DM12_saisie;3dpi
Exp21DM12_inoc3_T3_P07;7.0;1.0;9.0;0.0;;;a;3;Exp21DM12_saisie;3dpi
Exp21DM12_inoc3_T3_P07;7.0;1.0;9.0;0.0;;;b;3;Exp21DM12_saisie;3dpi
Exp21DM12_inoc3_T3_P07;7.0;1.0;9.0;0.0;;;c;3;Exp21DM12_saisie;3dpi
Exp21DM12_inoc3_T3_P07;7.0;1.0;9.0;1.0;9.0;9.0;a;4;Exp21DM12_saisie;3dpi
Exp21DM12_inoc3_T3_P07;7.0;1.0;9.0;1.0;9.0;9.0;b;4;Exp21DM12_saisie;3dpi
Exp21DM12_inoc3_T3_P07;7.0;1.0;9.0;1.0;9.0;9.0;c;4;Exp21DM12_saisie;3dpi
Exp21DM12_inoc3_T3_P08;9.0;0.0;;1.0;9.0;9.0;a;1;Exp21DM12_saisie;3dpi
Exp21DM12_inoc3_T3_P08;9.0;0.0;;1.0;9.0;9.0;b;1;Exp21DM12_saisie;3dpi
Exp21DM12_inoc3_T3_P08;9.0;0.0;;1.0;9.0;9.0;c;1;Exp21DM12_saisie;3dpi
Exp21DM12_inoc3_T3_P08;7.0;1.0;7.0;0.0;;;a;2;Exp21DM12_saisie;3dpi
Exp21DM12_inoc3_T3_P08;7.0;1.0;7.0;0.0;;;b;2;Exp21DM12_saisie;3dpi
Exp21DM12_inoc3_T3_P08;7.0;1.0;7.0;0.0;;;c;2;Exp21DM12_saisie;3dpi
Exp21DM12_inoc3_T3_P08;7.0;1.0;9.0;0.0;;;a;3;Exp21DM12_saisie;3dpi
Exp21DM12_inoc3_T3_P08;7.0;1.0;9.0;0.0;;;b;3;Exp21DM12_saisie;3dpi
Exp21DM12_inoc3_T3_P08;7.0;1.0;9.0;0.0;;;c;3;Exp21DM12_saisie;3dpi
Exp21DM12_inoc3_T3_P08;7.0;1.0;9.0;0.0;;;a;4;Exp21DM12_saisie;3dpi
Exp21DM12_inoc3_T3_P08;7.0;1.0;9.0;0.0;;;b;4;Exp21DM12_saisie;3dpi
Exp21DM12_inoc3_T3_P08;7.0;1.0;9.0;0.0;;;c;4;Exp21DM12_saisie;3dpi
Exp21DM12_inoc3_T3_P09;7.0;1.0;7.0;0.0;;;a;1;Exp21DM12_saisie;3dpi
Exp21DM12_inoc3_T3_P09;7.0;1.0;7.0;0.0;;;b;1;Exp21DM12_saisie;3dpi
Exp21DM12_inoc3_T3_P09;7.0;1.0;7.0;0.0;;;c;1;Exp21DM12_saisie;3dpi
Exp21DM12_inoc3_T3_P09;7.0;1.0;5.0;0.0;;;a;2;Exp21DM12_saisie;3dpi
Exp21DM12_inoc3_T3_P09;7.0;1.0;5.0;0.0;;;b;2;Exp21DM12_saisie;3dpi
Exp21DM12_inoc3_T3_P09;7.0;1.0;5.0;0.0;;;c;2;Exp21DM12_saisie;3dpi
Exp21DM12_inoc3_T3_P09;7.0;1.0;5.0;0.0;;;a;3;Exp21DM12_saisie;3dpi
Exp21DM12_inoc3_T3_P09;7.0;1.0;5.0;0.0;;;b;3;Exp21DM12_saisie;3dpi
Exp21DM12_inoc3_T3_P09;7.0;1.0;5.0;0.0;;;c;3;Exp21DM12_saisie;3dpi
Exp21DM12_inoc3_T3_P09;7.0;1.0;9.0;0.0;;;a;4;Exp21DM12_saisie;3dpi
Exp21DM12_inoc3_T3_P09;7.0;1.0;9.0;0.0;;;b;4;Exp21DM12_saisie;3dpi
Exp21DM12_inoc3_T3_P09;7.0;1.0;9.0;0.0;;;c;4;Exp21DM12_saisie;3dpi
Exp21DM12_inoc3_T3_P10;7.0;1.0;9.0;1.0;9.0;5.0;a;1;Exp21DM12_saisie;3dpi
Exp21DM12_inoc3_T3_P10;7.0;1.0;9.0;1.0;9.0;5.0;b;1;Exp21DM12_saisie;3dpi
Exp21DM12_inoc3_T3_P10;7.0;1.0;9.0;1.0;9.0;5.0;c;1;Exp21DM12_saisie;3dpi
