image_name;oiv;sporulation;densite_sporulation;necrose;surface_necrosee;taille_necrose;ligne;colonne;experiment;sheet
Exp21DM13_inoc2_T6_P1;3.0;1.0;3.0;0.0;;;a;1.0;Exp21DM13_inoc2_saisie;6dpi
Exp21DM13_inoc2_T6_P1;3.0;1.0;3.0;0.0;;;b;1.0;Exp21DM13_inoc2_saisie;6dpi
Exp21DM13_inoc2_T6_P1;3.0;1.0;3.0;0.0;;;c;1.0;Exp21DM13_inoc2_saisie;6dpi
Exp21DM13_inoc2_T6_P1;5.0;1.0;5.0;1.0;9.0;7.0;a;2.0;Exp21DM13_inoc2_saisie;6dpi
Exp21DM13_inoc2_T6_P1;5.0;1.0;5.0;1.0;9.0;7.0;b;2.0;Exp21DM13_inoc2_saisie;6dpi
Exp21DM13_inoc2_T6_P1;5.0;1.0;5.0;1.0;9.0;7.0;c;2.0;Exp21DM13_inoc2_saisie;6dpi
Exp21DM13_inoc2_T6_P1;3.0;1.0;3.0;0.0;;;a;3.0;Exp21DM13_inoc2_saisie;6dpi
Exp21DM13_inoc2_T6_P1;3.0;1.0;3.0;0.0;;;b;3.0;Exp21DM13_inoc2_saisie;6dpi
Exp21DM13_inoc2_T6_P1;3.0;1.0;3.0;0.0;;;c;3.0;Exp21DM13_inoc2_saisie;6dpi
Exp21DM13_inoc2_T6_P1;7.0;1.0;9.0;1.0;7.0;7.0;a;4.0;Exp21DM13_inoc2_saisie;6dpi
Exp21DM13_inoc2_T6_P1;7.0;1.0;9.0;1.0;7.0;7.0;b;4.0;Exp21DM13_inoc2_saisie;6dpi
Exp21DM13_inoc2_T6_P1;7.0;1.0;9.0;1.0;7.0;7.0;c;4.0;Exp21DM13_inoc2_saisie;6dpi
Exp21DM13_inoc2_T6_P2;9.0;0.0;;1.0;7.0;9.0;a;1.0;Exp21DM13_inoc2_saisie;6dpi
Exp21DM13_inoc2_T6_P2;9.0;0.0;;1.0;7.0;9.0;b;1.0;Exp21DM13_inoc2_saisie;6dpi
Exp21DM13_inoc2_T6_P2;9.0;0.0;;1.0;7.0;9.0;c;1.0;Exp21DM13_inoc2_saisie;6dpi
Exp21DM13_inoc2_T6_P2;1.0;1.0;3.0;0.0;;;a;2.0;Exp21DM13_inoc2_saisie;6dpi
Exp21DM13_inoc2_T6_P2;1.0;1.0;3.0;0.0;;;b;2.0;Exp21DM13_inoc2_saisie;6dpi
Exp21DM13_inoc2_T6_P2;1.0;1.0;3.0;0.0;;;c;2.0;Exp21DM13_inoc2_saisie;6dpi
Exp21DM13_inoc2_T6_P3;9.0;0.0;;1.0;7.0;9.0;a;1.0;Exp21DM13_inoc2_saisie;6dpi
Exp21DM13_inoc2_T6_P3;9.0;0.0;;1.0;7.0;9.0;b;1.0;Exp21DM13_inoc2_saisie;6dpi
Exp21DM13_inoc2_T6_P3;9.0;0.0;;1.0;7.0;9.0;c;1.0;Exp21DM13_inoc2_saisie;6dpi
Exp21DM13_inoc2_T6_P3;5.0;1.0;3.0;0.0;;;a;2.0;Exp21DM13_inoc2_saisie;6dpi
Exp21DM13_inoc2_T6_P3;5.0;1.0;3.0;0.0;;;b;2.0;Exp21DM13_inoc2_saisie;6dpi
Exp21DM13_inoc2_T6_P3;3.0;1.0;3.0;0.0;;;c;2.0;Exp21DM13_inoc2_saisie;6dpi
Exp21DM13_inoc2_T6_P3;1.0;1.0;3.0;0.0;;;a;3.0;Exp21DM13_inoc2_saisie;6dpi
Exp21DM13_inoc2_T6_P3;3.0;1.0;3.0;0.0;;;b;3.0;Exp21DM13_inoc2_saisie;6dpi
Exp21DM13_inoc2_T6_P3;3.0;1.0;3.0;0.0;;;c;3.0;Exp21DM13_inoc2_saisie;6dpi
Exp21DM13_inoc2_T6_P3;7.0;1.0;5.0;0.0;;;a;4.0;Exp21DM13_inoc2_saisie;6dpi
Exp21DM13_inoc2_T6_P3;5.0;1.0;5.0;0.0;;;b;4.0;Exp21DM13_inoc2_saisie;6dpi
Exp21DM13_inoc2_T6_P3;5.0;1.0;5.0;0.0;;;c;4.0;Exp21DM13_inoc2_saisie;6dpi
Exp21DM13_inoc2_T6_P4;7.0;1.0;9.0;1.0;5.0;7.0;a;1.0;Exp21DM13_inoc2_saisie;6dpi
Exp21DM13_inoc2_T6_P4;7.0;1.0;9.0;1.0;5.0;7.0;b;1.0;Exp21DM13_inoc2_saisie;6dpi
Exp21DM13_inoc2_T6_P4;7.0;1.0;9.0;1.0;5.0;7.0;c;1.0;Exp21DM13_inoc2_saisie;6dpi
Exp21DM13_inoc2_T6_P5;9.0;0.0;;1.0;5.0;7.0;a;1.0;Exp21DM13_inoc2_saisie;6dpi
Exp21DM13_inoc2_T6_P5;9.0;0.0;;1.0;5.0;7.0;b;1.0;Exp21DM13_inoc2_saisie;6dpi
Exp21DM13_inoc2_T6_P5;9.0;0.0;;1.0;5.0;7.0;c;1.0;Exp21DM13_inoc2_saisie;6dpi
Exp21DM13_inoc2_T6_P5;9.0;0.0;;1.0;5.0;9.0;a;2.0;Exp21DM13_inoc2_saisie;6dpi
Exp21DM13_inoc2_T6_P5;9.0;0.0;;1.0;5.0;9.0;b;2.0;Exp21DM13_inoc2_saisie;6dpi
Exp21DM13_inoc2_T6_P5;9.0;0.0;;1.0;5.0;9.0;c;2.0;Exp21DM13_inoc2_saisie;6dpi
Exp21DM13_inoc2_T6_P5;3.0;1.0;3.0;0.0;;;a;3.0;Exp21DM13_inoc2_saisie;6dpi
Exp21DM13_inoc2_T6_P5;1.0;1.0;3.0;0.0;;;b;3.0;Exp21DM13_inoc2_saisie;6dpi
Exp21DM13_inoc2_T6_P5;1.0;1.0;3.0;0.0;;;c;3.0;Exp21DM13_inoc2_saisie;6dpi
Exp21DM13_inoc2_T6_P5;1.0;1.0;3.0;0.0;;;a;4.0;Exp21DM13_inoc2_saisie;6dpi
Exp21DM13_inoc2_T6_P5;3.0;1.0;3.0;0.0;;;b;4.0;Exp21DM13_inoc2_saisie;6dpi
Exp21DM13_inoc2_T6_P5;1.0;1.0;3.0;0.0;;;c;4.0;Exp21DM13_inoc2_saisie;6dpi
Exp21DM13_inoc2_T6_P6;5.0;1.0;5.0;1.0;9.0;5.0;a;1.0;Exp21DM13_inoc2_saisie;6dpi
Exp21DM13_inoc2_T6_P6;5.0;1.0;5.0;1.0;9.0;5.0;b;1.0;Exp21DM13_inoc2_saisie;6dpi
Exp21DM13_inoc2_T6_P6;5.0;1.0;5.0;1.0;9.0;5.0;c;1.0;Exp21DM13_inoc2_saisie;6dpi
Exp21DM13_inoc2_T6_P7;3.0;1.0;3.0;0.0;;;a;1.0;Exp21DM13_inoc2_saisie;6dpi
Exp21DM13_inoc2_T6_P7;1.0;1.0;3.0;0.0;;;b;1.0;Exp21DM13_inoc2_saisie;6dpi
Exp21DM13_inoc2_T6_P7;1.0;1.0;3.0;0.0;;;c;1.0;Exp21DM13_inoc2_saisie;6dpi
Exp21DM13_inoc2_T6_P7;5.0;1.0;5.0;1.0;5.0;5.0;a;2.0;Exp21DM13_inoc2_saisie;6dpi
Exp21DM13_inoc2_T6_P7;5.0;1.0;5.0;1.0;5.0;5.0;b;2.0;Exp21DM13_inoc2_saisie;6dpi
Exp21DM13_inoc2_T6_P7;5.0;1.0;5.0;1.0;5.0;5.0;c;2.0;Exp21DM13_inoc2_saisie;6dpi
Exp21DM13_inoc2_T6_P7;1.0;1.0;3.0;0.0;;;a;3.0;Exp21DM13_inoc2_saisie;6dpi
Exp21DM13_inoc2_T6_P7;1.0;1.0;3.0;0.0;;;b;3.0;Exp21DM13_inoc2_saisie;6dpi
Exp21DM13_inoc2_T6_P7;1.0;1.0;3.0;0.0;;;c;3.0;Exp21DM13_inoc2_saisie;6dpi
Exp21DM13_inoc2_T6_P7;1.0;1.0;3.0;0.0;;;a;4.0;Exp21DM13_inoc2_saisie;6dpi
Exp21DM13_inoc2_T6_P7;1.0;1.0;3.0;0.0;;;b;4.0;Exp21DM13_inoc2_saisie;6dpi
Exp21DM13_inoc2_T6_P7;1.0;1.0;3.0;0.0;;;c;4.0;Exp21DM13_inoc2_saisie;6dpi
Exp21DM13_inoc2_T6_P8;3.0;1.0;1.0;0.0;;;a;1.0;Exp21DM13_inoc2_saisie;6dpi
Exp21DM13_inoc2_T6_P8;5.0;1.0;1.0;0.0;;;b;1.0;Exp21DM13_inoc2_saisie;6dpi
Exp21DM13_inoc2_T6_P8;5.0;1.0;1.0;0.0;;;c;1.0;Exp21DM13_inoc2_saisie;6dpi
Exp21DM13_inoc2_T6_P8;1.0;1.0;1.0;0.0;;;a;2.0;Exp21DM13_inoc2_saisie;6dpi
Exp21DM13_inoc2_T6_P8;1.0;1.0;1.0;0.0;;;b;2.0;Exp21DM13_inoc2_saisie;6dpi
Exp21DM13_inoc2_T6_P8;1.0;1.0;1.0;0.0;;;c;2.0;Exp21DM13_inoc2_saisie;6dpi
Exp21DM13_inoc2_T6_P8;3.0;1.0;3.0;0.0;;;a;3.0;Exp21DM13_inoc2_saisie;6dpi
Exp21DM13_inoc2_T6_P8;3.0;1.0;3.0;0.0;;;b;3.0;Exp21DM13_inoc2_saisie;6dpi
Exp21DM13_inoc2_T6_P8;3.0;1.0;3.0;0.0;;;c;3.0;Exp21DM13_inoc2_saisie;6dpi
Exp21DM13_inoc2_T6_P8;1.0;1.0;3.0;0.0;;;a;4.0;Exp21DM13_inoc2_saisie;6dpi
Exp21DM13_inoc2_T6_P8;1.0;1.0;3.0;0.0;;;b;4.0;Exp21DM13_inoc2_saisie;6dpi
Exp21DM13_inoc2_T6_P8;1.0;1.0;3.0;0.0;;;c;4.0;Exp21DM13_inoc2_saisie;6dpi
Exp21DM13_inoc2_T6_P9;7.0;1.0;9.0;0.0;;;a;1.0;Exp21DM13_inoc2_saisie;6dpi
Exp21DM13_inoc2_T6_P9;7.0;1.0;9.0;0.0;;;b;1.0;Exp21DM13_inoc2_saisie;6dpi
Exp21DM13_inoc2_T6_P9;7.0;1.0;9.0;0.0;;;c;1.0;Exp21DM13_inoc2_saisie;6dpi
Exp21DM13_inoc2_T6_P9;7.0;1.0;9.0;1.0;7.0;7.0;a;2.0;Exp21DM13_inoc2_saisie;6dpi
Exp21DM13_inoc2_T6_P9;7.0;1.0;9.0;1.0;7.0;7.0;b;2.0;Exp21DM13_inoc2_saisie;6dpi
Exp21DM13_inoc2_T6_P9;7.0;1.0;9.0;1.0;7.0;7.0;c;2.0;Exp21DM13_inoc2_saisie;6dpi
Exp21DM13_inoc2_T6_P9;1.0;1.0;1.0;0.0;;;a;3.0;Exp21DM13_inoc2_saisie;6dpi
Exp21DM13_inoc2_T6_P9;1.0;1.0;1.0;0.0;;;b;3.0;Exp21DM13_inoc2_saisie;6dpi
Exp21DM13_inoc2_T6_P9;1.0;1.0;3.0;0.0;;;c;3.0;Exp21DM13_inoc2_saisie;6dpi
Exp21DM13_inoc2_T6_P9;5.0;1.0;5.0;0.0;;;a;4.0;Exp21DM13_inoc2_saisie;6dpi
Exp21DM13_inoc2_T6_P9;3.0;1.0;5.0;0.0;;;b;4.0;Exp21DM13_inoc2_saisie;6dpi
Exp21DM13_inoc2_T6_P9;5.0;1.0;5.0;0.0;;;c;4.0;Exp21DM13_inoc2_saisie;6dpi
Exp21DM13_inoc2_T6_P10;5.0;1.0;3.0;1.0;5.0;5.0;a;1.0;Exp21DM13_inoc2_saisie;6dpi
Exp21DM13_inoc2_T6_P10;3.0;1.0;3.0;0.0;;;b;1.0;Exp21DM13_inoc2_saisie;6dpi
Exp21DM13_inoc2_T6_P10;5.0;1.0;5.0;1.0;7.0;5.0;c;1.0;Exp21DM13_inoc2_saisie;6dpi
Exp21DM13_inoc2_T6_P10;7.0;1.0;9.0;1.0;5.0;7.0;a;2.0;Exp21DM13_inoc2_saisie;6dpi
Exp21DM13_inoc2_T6_P10;7.0;1.0;9.0;1.0;5.0;7.0;b;2.0;Exp21DM13_inoc2_saisie;6dpi
Exp21DM13_inoc2_T6_P10;7.0;1.0;9.0;1.0;5.0;7.0;c;2.0;Exp21DM13_inoc2_saisie;6dpi
Exp21DM13_inoc2_T6_P10;9.0;0.0;;1.0;9.0;7.0;a;3.0;Exp21DM13_inoc2_saisie;6dpi
Exp21DM13_inoc2_T6_P10;9.0;0.0;;1.0;5.0;7.0;b;3.0;Exp21DM13_inoc2_saisie;6dpi
Exp21DM13_inoc2_T6_P10;7.0;1.0;9.0;1.0;5.0;7.0;c;3.0;Exp21DM13_inoc2_saisie;6dpi
Exp21DM13_inoc2_T6_P10;1.0;1.0;3.0;0.0;;;a;4.0;Exp21DM13_inoc2_saisie;6dpi
Exp21DM13_inoc2_T6_P10;1.0;1.0;3.0;0.0;;;b;4.0;Exp21DM13_inoc2_saisie;6dpi
Exp21DM13_inoc2_T6_P10;1.0;1.0;3.0;0.0;;;c;4.0;Exp21DM13_inoc2_saisie;6dpi
Exp21DM13_inoc2_T6_P11;9.0;0.0;;1.0;5.0;7.0;a;1.0;Exp21DM13_inoc2_saisie;6dpi
Exp21DM13_inoc2_T6_P11;7.0;1.0;9.0;1.0;5.0;7.0;b;1.0;Exp21DM13_inoc2_saisie;6dpi
Exp21DM13_inoc2_T6_P11;7.0;1.0;9.0;1.0;5.0;7.0;c;1.0;Exp21DM13_inoc2_saisie;6dpi
Exp21DM13_inoc2_T6_P11;7.0;1.0;9.0;1.0;9.0;7.0;a;2.0;Exp21DM13_inoc2_saisie;6dpi
Exp21DM13_inoc2_T6_P11;7.0;1.0;9.0;1.0;9.0;7.0;b;2.0;Exp21DM13_inoc2_saisie;6dpi
Exp21DM13_inoc2_T6_P11;7.0;1.0;9.0;1.0;9.0;7.0;c;2.0;Exp21DM13_inoc2_saisie;6dpi
Exp21DM13_inoc2_T6_P11;5.0;1.0;5.0;1.0;5.0;5.0;a;3.0;Exp21DM13_inoc2_saisie;6dpi
Exp21DM13_inoc2_T6_P11;5.0;1.0;5.0;1.0;5.0;5.0;b;3.0;Exp21DM13_inoc2_saisie;6dpi
Exp21DM13_inoc2_T6_P11;5.0;1.0;5.0;1.0;5.0;5.0;c;3.0;Exp21DM13_inoc2_saisie;6dpi
Exp21DM13_inoc2_T6_P11;7.0;1.0;9.0;1.0;9.0;7.0;a;4.0;Exp21DM13_inoc2_saisie;6dpi
Exp21DM13_inoc2_T6_P11;7.0;1.0;9.0;1.0;5.0;5.0;b;4.0;Exp21DM13_inoc2_saisie;6dpi
Exp21DM13_inoc2_T6_P11;7.0;1.0;9.0;1.0;5.0;5.0;c;4.0;Exp21DM13_inoc2_saisie;6dpi
Exp21DM13_inoc2_T6_P12;7.0;1.0;7.0;0.0;;;a;1.0;Exp21DM13_inoc2_saisie;6dpi
Exp21DM13_inoc2_T6_P12;7.0;1.0;7.0;0.0;;;b;1.0;Exp21DM13_inoc2_saisie;6dpi
Exp21DM13_inoc2_T6_P12;7.0;1.0;7.0;0.0;;;c;1.0;Exp21DM13_inoc2_saisie;6dpi
